cliente_id,ano_mes,diasConse,login_flag,churn_flag,risco,perfil
2527,2025-11,0.0,5,0,Estado de alerta,weekend
2527,2025-12,0.0,6,0,Estado de alerta,weekend
2527,2026-01,0.0,5,0,Estado de alerta,weekend
2528,2025-07,0.0,2,0,Estado de alerta,chronic
2528,2025-08,0.0,3,0,Estado de alerta,chronic
2528,2025-09,0.0,2,0,Estado de alerta,chronic
2528,2025-10,0.0,2,0,Estado de alerta,chronic
2528,2025-11,0.0,2,0,Estado de alerta,chronic
2528,2025-12,0.0,2,0,Estado de alerta,chronic
2528,2026-01,0.0,3,0,Estado de alerta,chronic
2529,2025-07,0.0,17,0,Estado de alerta,heavy
2529,2025-08,0.0,19,0,Estado de alerta,heavy
2529,2025-09,0.0,16,0,Estado de alerta,heavy
2529,2025-10,0.0,17,0,Estado de alerta,heavy
2529,2025-11,0.0,16,0,Estado de alerta,heavy
2529,2025-12,0.0,18,0,Estado de alerta,heavy
2529,2026-01,0.0,19,0,Estado de alerta,heavy
2530,2025-07,0.0,3,0,Estado de alerta,chronic
2530,2025-08,0.0,1,0,Estado de alerta,chronic
2530,2025-09,0.0,2,0,Estado de alerta,chronic
2530,2025-10,0.0,1,0,Estado de alerta,chronic
2530,2025-11,0.0,3,0,Estado de alerta,chronic
2530,2025-12,0.0,2,0,Estado de alerta,chronic
2530,2026-01,0.0,2,0,Estado de alerta,chronic
2531,2025-07,0.0,3,0,Estado de alerta,chronic
2531,2025-08,0.0,1,0,Estado de alerta,chronic
2531,2025-09,0.0,1,0,Estado de alerta,chronic
2531,2025-10,0.0,3,0,Estado de alerta,chronic
2531,2025-11,0.0,2,0,Estado de alerta,chronic
2531,2025-12,0.0,2,0,Estado de alerta,chronic
2531,2026-01,0.0,2,0,Estado de alerta,chronic
2532,2025-07,0.0,2,0,Estado de alerta,chronic
2532,2025-08,0.0,2,0,Estado de alerta,chronic
2532,2025-09,0.0,2,0,Estado de alerta,chronic
2532,2025-10,0.0,1,0,Estado de alerta,chronic
2532,2025-11,0.0,2,0,Estado de alerta,chronic
2532,2025-12,0.0,1,0,Estado de alerta,chronic
2532,2026-01,0.0,2,0,Estado de alerta,chronic
2533,2025-07,0.0,3,0,Estado de alerta,weekend
2533,2025-08,0.0,6,0,Estado de alerta,weekend
2533,2025-09,0.0,6,0,Estado de alerta,weekend
2533,2025-10,0.0,3,0,Estado de alerta,weekend
2533,2025-11,0.0,5,0,Estado de alerta,weekend
2533,2025-12,0.0,5,0,Estado de alerta,weekend
2533,2026-01,0.0,5,0,Estado de alerta,weekend
2534,2025-07,0.0,19,0,Estado de alerta,heavy
2534,2025-08,0.0,16,0,Estado de alerta,heavy
2534,2025-09,0.0,21,0,Estado de alerta,heavy
2534,2025-10,0.0,16,0,Estado de alerta,heavy
2534,2025-11,0.0,16,0,Estado de alerta,heavy
2534,2025-12,0.0,19,0,Estado de alerta,heavy
2534,2026-01,0.0,16,0,Estado de alerta,heavy
2535,2025-07,0.0,2,0,Estado de alerta,chronic
2535,2025-08,0.0,2,0,Estado de alerta,chronic
2535,2025-09,0.0,2,0,Estado de alerta,chronic
2535,2025-10,0.0,2,0,Estado de alerta,chronic
2535,2025-11,0.0,2,0,Estado de alerta,chronic
2535,2025-12,0.0,1,0,Estado de alerta,chronic
2535,2026-01,0.0,2,0,Estado de alerta,chronic
2536,2025-07,0.0,1,0,Estado de alerta,chronic
2536,2025-08,0.0,2,0,Estado de alerta,chronic
2536,2025-09,0.0,1,0,Estado de alerta,chronic
2536,2025-10,0.0,2,0,Estado de alerta,chronic
2536,2025-11,0.0,2,0,Estado de alerta,chronic
2536,2025-12,0.0,2,0,Estado de alerta,chronic
2536,2026-01,0.0,2,0,Estado de alerta,chronic
2537,2025-07,0.0,2,0,Estado de alerta,chronic
2537,2025-08,0.0,2,0,Estado de alerta,chronic
2537,2025-09,0.0,2,0,Estado de alerta,chronic
2537,2025-10,0.0,3,0,Estado de alerta,chronic
2537,2025-11,0.0,3,0,Estado de alerta,chronic
2537,2025-12,0.0,1,0,Estado de alerta,chronic
2537,2026-01,0.0,2,0,Estado de alerta,chronic
2538,2025-07,0.0,18,0,Estado de alerta,heavy
2538,2025-08,0.0,16,0,Estado de alerta,heavy
2538,2025-09,0.0,18,0,Estado de alerta,heavy
2538,2025-10,0.0,18,0,Estado de alerta,heavy
2538,2025-11,0.0,18,0,Estado de alerta,heavy
2538,2025-12,0.0,13,0,Estado de alerta,heavy
2538,2026-01,0.0,21,0,Estado de alerta,heavy
2539,2025-07,0.0,2,0,Estado de alerta,chronic
2539,2025-08,0.0,1,0,Estado de alerta,chronic
2539,2025-09,0.0,2,0,Estado de alerta,chronic
2539,2025-10,0.0,3,0,Estado de alerta,chronic
2539,2025-11,0.0,3,0,Estado de alerta,chronic
2539,2025-12,0.0,2,0,Estado de alerta,chronic
2539,2026-01,0.0,1,0,Estado de alerta,chronic
2540,2025-07,0.0,3,0,Estado de alerta,chronic
2540,2025-08,0.0,2,0,Estado de alerta,chronic
2540,2025-09,0.0,3,0,Estado de alerta,chronic
2540,2025-10,0.0,2,0,Estado de alerta,chronic
2540,2025-11,0.0,3,0,Estado de alerta,chronic
2540,2025-12,0.0,2,0,Estado de alerta,chronic
2540,2026-01,0.0,2,0,Estado de alerta,chronic
2541,2025-07,0.0,3,0,Estado de alerta,chronic
2541,2025-08,0.0,1,0,Estado de alerta,chronic
2541,2025-09,0.0,2,0,Estado de alerta,chronic
2541,2025-10,0.0,2,0,Estado de alerta,chronic
2541,2025-11,0.0,2,0,Estado de alerta,chronic
2541,2025-12,0.0,3,0,Estado de alerta,chronic
2541,2026-01,0.0,3,0,Estado de alerta,chronic
2542,2025-07,0.0,2,0,Estado de alerta,chronic
2542,2025-08,0.0,2,0,Estado de alerta,chronic
2542,2025-09,0.0,2,0,Estado de alerta,chronic
2542,2025-10,0.0,2,0,Estado de alerta,chronic
2542,2025-11,0.0,2,0,Estado de alerta,chronic
2542,2025-12,0.0,2,0,Estado de alerta,chronic
2542,2026-01,0.0,2,0,Estado de alerta,chronic
2543,2025-07,0.0,1,0,Estado de alerta,chronic
2543,2025-08,0.0,2,0,Estado de alerta,chronic
2543,2025-09,0.0,2,0,Estado de alerta,chronic
2543,2025-10,0.0,2,0,Estado de alerta,chronic
2543,2025-11,0.0,2,0,Estado de alerta,chronic
2543,2025-12,0.0,2,0,Estado de alerta,chronic
2543,2026-01,0.0,2,0,Estado de alerta,chronic
2544,2025-07,0.0,3,0,Estado de alerta,chronic
2544,2025-08,0.0,3,0,Estado de alerta,chronic
2544,2025-09,0.0,2,0,Estado de alerta,chronic
2544,2025-10,0.0,3,0,Estado de alerta,chronic
2544,2025-11,0.0,2,0,Estado de alerta,chronic
2544,2025-12,0.0,2,0,Estado de alerta,chronic
2544,2026-01,0.0,2,0,Estado de alerta,chronic
2545,2025-07,0.0,17,0,Estado de alerta,heavy
2545,2025-08,0.0,16,0,Estado de alerta,heavy
2545,2025-09,0.0,21,0,Estado de alerta,heavy
2545,2025-10,0.0,17,0,Estado de alerta,heavy
2545,2025-11,0.0,19,0,Estado de alerta,heavy
2545,2025-12,0.0,17,0,Estado de alerta,heavy
2545,2026-01,0.0,17,0,Estado de alerta,heavy
2546,2025-07,0.0,17,0,Estado de alerta,gradual
2546,2025-08,0.0,13,0,Estado de alerta,gradual
2546,2025-09,0.0,13,0,Estado de alerta,gradual
2546,2025-10,0.0,16,0,Estado de alerta,gradual
2546,2025-11,0.0,20,0,Estado de alerta,gradual
2546,2025-12,0.0,15,0,Estado de alerta,gradual
2546,2026-01,0.0,11,0,Estado de alerta,gradual
2547,2025-07,0.0,16,0,Estado de alerta,heavy
2547,2025-08,0.0,17,0,Estado de alerta,heavy
2547,2025-09,0.0,19,0,Estado de alerta,heavy
2547,2025-10,0.0,16,0,Estado de alerta,heavy
2547,2025-11,0.0,17,0,Estado de alerta,heavy
2547,2025-12,0.0,15,0,Estado de alerta,heavy
2547,2026-01,0.0,16,0,Estado de alerta,heavy
2548,2025-07,0.0,13,0,Estado de alerta,gradual
2548,2025-08,0.0,14,0,Estado de alerta,gradual
2548,2025-09,0.0,17,0,Estado de alerta,gradual
2548,2025-10,0.0,16,0,Estado de alerta,gradual
2548,2025-11,0.0,15,0,Estado de alerta,gradual
2548,2025-12,0.0,17,0,Estado de alerta,gradual
2548,2026-01,0.0,18,0,Estado de alerta,gradual
2549,2025-07,0.0,18,0,Estado de alerta,gradual
2549,2025-08,0.0,16,0,Estado de alerta,gradual
2549,2025-09,0.0,14,0,Estado de alerta,gradual
2549,2025-10,0.0,14,0,Estado de alerta,gradual
2549,2025-11,0.0,14,0,Estado de alerta,gradual
2549,2025-12,0.0,15,0,Estado de alerta,gradual
2549,2026-01,0.0,17,0,Estado de alerta,gradual
2550,2025-07,0.0,20,0,Estado de alerta,heavy
2550,2025-08,0.0,17,0,Estado de alerta,heavy
2550,2025-09,0.0,18,0,Estado de alerta,heavy
2550,2025-10,0.0,17,0,Estado de alerta,heavy
2550,2025-11,0.0,17,0,Estado de alerta,heavy
2550,2025-12,0.0,17,0,Estado de alerta,heavy
2550,2026-01,0.0,19,0,Estado de alerta,heavy
2551,2025-07,0.0,4,0,Estado de alerta,weekend
2551,2025-08,0.0,4,0,Estado de alerta,weekend
2551,2025-09,0.0,7,0,Estado de alerta,weekend
2551,2025-10,0.0,5,0,Estado de alerta,weekend
2551,2025-11,0.0,3,0,Estado de alerta,weekend
2551,2025-12,0.0,5,0,Estado de alerta,weekend
2551,2026-01,0.0,6,0,Estado de alerta,weekend
2552,2025-07,0.0,18,0,Estado de alerta,heavy
2552,2025-08,0.0,17,0,Estado de alerta,heavy
2552,2025-09,0.0,19,0,Estado de alerta,heavy
2552,2025-10,0.0,19,0,Estado de alerta,heavy
2552,2025-11,0.0,19,0,Estado de alerta,heavy
2552,2025-12,0.0,19,0,Estado de alerta,heavy
2552,2026-01,0.0,18,0,Estado de alerta,heavy
2553,2025-07,0.0,2,0,Estado de alerta,chronic
2553,2025-08,0.0,2,0,Estado de alerta,chronic
2553,2025-09,0.0,3,0,Estado de alerta,chronic
2553,2025-10,0.0,1,0,Estado de alerta,chronic
2553,2025-11,0.0,2,0,Estado de alerta,chronic
2553,2025-12,0.0,2,0,Estado de alerta,chronic
2553,2026-01,0.0,3,0,Estado de alerta,chronic
2554,2025-07,0.0,1,0,Estado de alerta,chronic
2554,2025-08,0.0,3,0,Estado de alerta,chronic
2554,2025-09,0.0,2,0,Estado de alerta,chronic
2554,2025-10,0.0,2,0,Estado de alerta,chronic
2554,2025-11,0.0,2,0,Estado de alerta,chronic
2554,2025-12,0.0,1,0,Estado de alerta,chronic
2554,2026-01,0.0,2,0,Estado de alerta,chronic
2555,2025-07,0.0,18,0,Estado de alerta,heavy
2555,2025-08,0.0,17,0,Estado de alerta,heavy
2555,2025-09,0.0,18,0,Estado de alerta,heavy
2555,2025-10,0.0,16,0,Estado de alerta,heavy
2555,2025-11,0.0,17,0,Estado de alerta,heavy
2555,2025-12,0.0,19,0,Estado de alerta,heavy
2555,2026-01,0.0,14,0,Estado de alerta,heavy
2556,2025-07,0.0,3,0,Estado de alerta,chronic
2556,2025-08,0.0,2,0,Estado de alerta,chronic
2556,2025-09,0.0,2,0,Estado de alerta,chronic
2556,2025-10,0.0,2,0,Estado de alerta,chronic
2556,2025-11,0.0,2,0,Estado de alerta,chronic
2556,2025-12,0.0,2,0,Estado de alerta,chronic
2556,2026-01,0.0,2,0,Estado de alerta,chronic
2557,2025-07,0.0,18,0,Estado de alerta,gradual
2557,2025-08,0.0,13,0,Estado de alerta,gradual
2557,2025-09,0.0,14,0,Estado de alerta,gradual
2557,2025-10,0.0,18,0,Estado de alerta,gradual
2557,2025-11,0.0,16,0,Estado de alerta,gradual
2557,2025-12,0.0,14,0,Estado de alerta,gradual
2557,2026-01,0.0,14,0,Estado de alerta,gradual
2558,2025-07,0.0,6,0,Estado de alerta,weekend
2558,2025-08,0.0,4,0,Estado de alerta,weekend
2558,2025-09,0.0,4,0,Estado de alerta,weekend
2558,2025-10,0.0,5,0,Estado de alerta,weekend
2558,2025-11,0.0,5,0,Estado de alerta,weekend
2558,2025-12,0.0,5,0,Estado de alerta,weekend
2558,2026-01,0.0,6,0,Estado de alerta,weekend
2559,2025-07,0.0,17,0,Estado de alerta,heavy
2559,2025-08,0.0,17,0,Estado de alerta,heavy
2559,2025-09,0.0,18,0,Estado de alerta,heavy
2559,2025-10,0.0,17,0,Estado de alerta,heavy
2559,2025-11,0.0,15,0,Estado de alerta,heavy
2559,2025-12,0.0,18,0,Estado de alerta,heavy
2559,2026-01,0.0,18,0,Estado de alerta,heavy
2560,2025-07,0.0,11,0,Estado de alerta,gradual
2560,2025-08,0.0,16,0,Estado de alerta,gradual
2560,2025-09,0.0,14,0,Estado de alerta,gradual
2560,2025-10,0.0,12,0,Estado de alerta,gradual
2560,2025-11,0.0,17,0,Estado de alerta,gradual
2560,2025-12,0.0,13,0,Estado de alerta,gradual
2560,2026-01,0.0,14,0,Estado de alerta,gradual
2561,2025-07,0.0,3,0,Estado de alerta,chronic
2561,2025-08,0.0,1,0,Estado de alerta,chronic
2561,2025-09,0.0,2,0,Estado de alerta,chronic
2561,2025-10,0.0,2,0,Estado de alerta,chronic
2561,2025-11,0.0,2,0,Estado de alerta,chronic
2561,2025-12,0.0,1,0,Estado de alerta,chronic
2561,2026-01,0.0,2,0,Estado de alerta,chronic
2562,2025-07,0.0,2,0,Estado de alerta,chronic
2562,2025-08,0.0,2,0,Estado de alerta,chronic
2562,2025-09,0.0,3,0,Estado de alerta,chronic
2562,2025-10,0.0,2,0,Estado de alerta,chronic
2562,2025-11,0.0,2,0,Estado de alerta,chronic
2562,2025-12,0.0,2,0,Estado de alerta,chronic
2562,2026-01,0.0,2,0,Estado de alerta,chronic
2563,2025-07,0.0,16,0,Estado de alerta,heavy
2563,2025-08,0.0,18,0,Estado de alerta,heavy
2563,2025-09,0.0,19,0,Estado de alerta,heavy
2563,2025-10,0.0,19,0,Estado de alerta,heavy
2563,2025-11,0.0,18,0,Estado de alerta,heavy
2563,2025-12,0.0,17,0,Estado de alerta,heavy
2563,2026-01,0.0,17,0,Estado de alerta,heavy
2564,2025-07,0.0,16,0,Estado de alerta,heavy
2564,2025-08,0.0,16,0,Estado de alerta,heavy
2564,2025-09,0.0,17,0,Estado de alerta,heavy
2564,2025-10,0.0,17,0,Estado de alerta,heavy
2564,2025-11,0.0,16,0,Estado de alerta,heavy
2564,2025-12,0.0,17,0,Estado de alerta,heavy
2564,2026-01,0.0,18,0,Estado de alerta,heavy
2565,2025-07,0.0,14,0,Estado de alerta,gradual
2565,2025-08,0.0,18,0,Estado de alerta,gradual
2565,2025-09,0.0,16,0,Estado de alerta,gradual
2565,2025-10,0.0,14,0,Estado de alerta,gradual
2565,2025-11,0.0,14,0,Estado de alerta,gradual
2565,2025-12,0.0,19,0,Estado de alerta,gradual
2565,2026-01,0.0,15,0,Estado de alerta,gradual
2566,2025-07,0.0,5,0,Estado de alerta,weekend
2566,2025-08,0.0,5,0,Estado de alerta,weekend
2566,2025-09,0.0,5,0,Estado de alerta,weekend
2566,2025-10,0.0,5,0,Estado de alerta,weekend
2566,2025-11,0.0,5,0,Estado de alerta,weekend
2566,2025-12,0.0,4,0,Estado de alerta,weekend
2566,2026-01,0.0,3,0,Estado de alerta,weekend
2567,2025-07,0.0,5,0,Estado de alerta,weekend
2567,2025-08,0.0,5,0,Estado de alerta,weekend
2567,2025-09,0.0,6,0,Estado de alerta,weekend
2567,2025-10,0.0,4,0,Estado de alerta,weekend
2567,2025-11,0.0,5,0,Estado de alerta,weekend
2567,2025-12,0.0,6,0,Estado de alerta,weekend
2567,2026-01,0.0,6,0,Estado de alerta,weekend
2568,2025-07,0.0,5,0,Estado de alerta,weekend
2568,2025-08,0.0,5,0,Estado de alerta,weekend
2568,2025-09,0.0,7,0,Estado de alerta,weekend
2568,2025-10,0.0,5,0,Estado de alerta,weekend
2568,2025-11,0.0,5,0,Estado de alerta,weekend
2568,2025-12,0.0,4,0,Estado de alerta,weekend
2568,2026-01,0.0,5,0,Estado de alerta,weekend
2569,2025-07,0.0,2,0,Estado de alerta,chronic
2569,2025-08,0.0,3,0,Estado de alerta,chronic
2569,2025-09,0.0,2,0,Estado de alerta,chronic
2569,2025-10,0.0,2,0,Estado de alerta,chronic
2569,2025-11,0.0,2,0,Estado de alerta,chronic
2569,2025-12,0.0,2,0,Estado de alerta,chronic
2569,2026-01,0.0,1,0,Estado de alerta,chronic
2570,2025-07,0.0,2,0,Estado de alerta,chronic
2570,2025-08,0.0,2,0,Estado de alerta,chronic
2570,2025-09,0.0,2,0,Estado de alerta,chronic
2570,2025-10,0.0,2,0,Estado de alerta,chronic
2570,2025-11,0.0,1,0,Estado de alerta,chronic
2570,2025-12,0.0,2,0,Estado de alerta,chronic
2570,2026-01,0.0,3,0,Estado de alerta,chronic
2571,2025-07,0.0,16,0,Estado de alerta,gradual
2571,2025-08,0.0,19,0,Estado de alerta,gradual
2571,2025-09,0.0,18,0,Estado de alerta,gradual
2571,2025-10,0.0,18,0,Estado de alerta,gradual
2571,2025-11,0.0,18,0,Estado de alerta,gradual
2571,2025-12,0.0,15,0,Estado de alerta,gradual
2571,2026-01,0.0,15,0,Estado de alerta,gradual
2572,2025-07,0.0,2,0,Estado de alerta,chronic
2572,2025-08,0.0,3,0,Estado de alerta,chronic
2572,2025-09,0.0,1,0,Estado de alerta,chronic
2572,2025-10,0.0,1,0,Estado de alerta,chronic
2572,2025-11,0.0,2,0,Estado de alerta,chronic
2572,2025-12,0.0,3,0,Estado de alerta,chronic
2572,2026-01,0.0,2,0,Estado de alerta,chronic
2573,2025-07,0.0,3,0,Estado de alerta,weekend
2573,2025-08,0.0,4,0,Estado de alerta,weekend
2573,2025-09,0.0,6,0,Estado de alerta,weekend
2573,2025-10,0.0,5,0,Estado de alerta,weekend
2573,2025-11,0.0,5,0,Estado de alerta,weekend
2573,2025-12,0.0,5,0,Estado de alerta,weekend
2573,2026-01,0.0,5,0,Estado de alerta,weekend
2574,2025-07,0.0,12,0,Estado de alerta,gradual
2574,2025-08,0.0,15,0,Estado de alerta,gradual
2574,2025-09,0.0,17,0,Estado de alerta,gradual
2574,2025-10,0.0,15,0,Estado de alerta,gradual
2574,2025-11,0.0,15,0,Estado de alerta,gradual
2574,2025-12,0.0,13,0,Estado de alerta,gradual
2574,2026-01,0.0,14,0,Estado de alerta,gradual
2575,2025-07,0.0,4,0,Estado de alerta,weekend
2575,2025-08,0.0,5,0,Estado de alerta,weekend
2575,2025-09,0.0,4,0,Estado de alerta,weekend
2575,2025-10,0.0,3,0,Estado de alerta,weekend
2575,2025-11,0.0,4,0,Estado de alerta,weekend
2575,2025-12,0.0,4,0,Estado de alerta,weekend
2575,2026-01,0.0,6,0,Estado de alerta,weekend
2576,2025-07,0.0,2,0,Estado de alerta,chronic
2576,2025-08,0.0,2,0,Estado de alerta,chronic
2576,2025-09,0.0,2,0,Estado de alerta,chronic
2576,2025-10,0.0,2,0,Estado de alerta,chronic
2576,2025-11,0.0,2,0,Estado de alerta,chronic
2576,2025-12,0.0,1,0,Estado de alerta,chronic
2576,2026-01,0.0,2,0,Estado de alerta,chronic
2577,2025-07,0.0,1,0,Estado de alerta,chronic
2577,2025-08,0.0,2,0,Estado de alerta,chronic
2577,2025-09,0.0,3,0,Estado de alerta,chronic
2577,2025-10,0.0,2,0,Estado de alerta,chronic
2577,2025-11,0.0,2,0,Estado de alerta,chronic
2577,2025-12,0.0,2,0,Estado de alerta,chronic
2577,2026-01,0.0,2,0,Estado de alerta,chronic
2578,2025-07,0.0,1,0,Estado de alerta,chronic
2578,2025-08,0.0,2,0,Estado de alerta,chronic
2578,2025-09,0.0,3,0,Estado de alerta,chronic
2578,2025-10,0.0,3,0,Estado de alerta,chronic
2578,2025-11,0.0,2,0,Estado de alerta,chronic
2578,2025-12,0.0,1,0,Estado de alerta,chronic
2578,2026-01,0.0,1,0,Estado de alerta,chronic
2579,2025-07,0.0,15,0,Estado de alerta,gradual
2579,2025-08,0.0,17,0,Estado de alerta,gradual
2579,2025-09,0.0,15,0,Estado de alerta,gradual
2579,2025-10,0.0,14,0,Estado de alerta,gradual
2579,2025-11,0.0,15,0,Estado de alerta,gradual
2579,2025-12,0.0,18,0,Estado de alerta,gradual
2579,2026-01,0.0,14,0,Estado de alerta,gradual
2580,2025-07,0.0,2,0,Estado de alerta,chronic
2580,2025-08,0.0,2,0,Estado de alerta,chronic
2580,2025-09,0.0,1,0,Estado de alerta,chronic
2580,2025-10,0.0,3,0,Estado de alerta,chronic
2580,2025-11,0.0,2,0,Estado de alerta,chronic
2580,2025-12,0.0,3,0,Estado de alerta,chronic
2580,2026-01,0.0,2,0,Estado de alerta,chronic
2581,2025-07,0.0,15,0,Estado de alerta,heavy
2581,2025-08,0.0,19,0,Estado de alerta,heavy
2581,2025-09,0.0,19,0,Estado de alerta,heavy
2581,2025-10,0.0,19,0,Estado de alerta,heavy
2581,2025-11,0.0,15,0,Estado de alerta,heavy
2581,2025-12,0.0,19,0,Estado de alerta,heavy
2581,2026-01,0.0,20,0,Estado de alerta,heavy
2582,2025-07,0.0,3,0,Estado de alerta,chronic
2582,2025-08,0.0,2,0,Estado de alerta,chronic
2582,2025-09,0.0,2,0,Estado de alerta,chronic
2582,2025-10,0.0,2,0,Estado de alerta,chronic
2582,2025-11,0.0,3,0,Estado de alerta,chronic
2582,2025-12,0.0,1,0,Estado de alerta,chronic
2582,2026-01,0.0,2,0,Estado de alerta,chronic
2583,2025-07,0.0,15,0,Estado de alerta,gradual
2583,2025-08,0.0,16,0,Estado de alerta,gradual
2583,2025-09,0.0,14,0,Estado de alerta,gradual
2583,2025-10,0.0,13,0,Estado de alerta,gradual
2583,2025-11,0.0,16,0,Estado de alerta,gradual
2583,2025-12,0.0,14,0,Estado de alerta,gradual
2583,2026-01,0.0,11,0,Estado de alerta,gradual
2584,2025-07,0.0,15,0,Estado de alerta,gradual
2584,2025-08,0.0,18,0,Estado de alerta,gradual
2584,2025-09,0.0,18,0,Estado de alerta,gradual
2584,2025-10,0.0,20,0,Estado de alerta,gradual
2584,2025-11,0.0,18,0,Estado de alerta,gradual
2584,2025-12,0.0,14,0,Estado de alerta,gradual
2584,2026-01,0.0,14,0,Estado de alerta,gradual
2585,2025-07,0.0,13,0,Estado de alerta,gradual
2585,2025-08,0.0,15,0,Estado de alerta,gradual
2585,2025-09,0.0,17,0,Estado de alerta,gradual
2585,2025-10,0.0,15,0,Estado de alerta,gradual
2585,2025-11,0.0,13,0,Estado de alerta,gradual
2585,2025-12,0.0,14,0,Estado de alerta,gradual
2585,2026-01,0.0,15,0,Estado de alerta,gradual
2586,2025-07,0.0,2,0,Estado de alerta,chronic
2586,2025-08,0.0,3,0,Estado de alerta,chronic
2586,2025-09,0.0,2,0,Estado de alerta,chronic
2586,2025-10,0.0,2,0,Estado de alerta,chronic
2586,2025-11,0.0,1,0,Estado de alerta,chronic
2586,2025-12,0.0,2,0,Estado de alerta,chronic
2586,2026-01,0.0,3,0,Estado de alerta,chronic
2587,2025-07,0.0,19,0,Estado de alerta,heavy
2587,2025-08,0.0,16,0,Estado de alerta,heavy
2587,2025-09,0.0,17,0,Estado de alerta,heavy
2587,2025-10,0.0,18,0,Estado de alerta,heavy
2587,2025-11,0.0,18,0,Estado de alerta,heavy
2587,2025-12,0.0,16,0,Estado de alerta,heavy
2587,2026-01,0.0,17,0,Estado de alerta,heavy
2588,2025-07,0.0,2,0,Estado de alerta,chronic
2588,2025-08,0.0,1,0,Estado de alerta,chronic
2588,2025-09,0.0,2,0,Estado de alerta,chronic
2588,2025-10,0.0,2,0,Estado de alerta,chronic
2588,2025-11,0.0,2,0,Estado de alerta,chronic
2588,2025-12,0.0,2,0,Estado de alerta,chronic
2588,2026-01,0.0,3,0,Estado de alerta,chronic
2589,2025-07,0.0,6,0,Estado de alerta,weekend
2589,2025-08,0.0,5,0,Estado de alerta,weekend
2589,2025-09,0.0,5,0,Estado de alerta,weekend
2589,2025-10,0.0,7,0,Estado de alerta,weekend
2589,2025-11,0.0,6,0,Estado de alerta,weekend
2589,2025-12,0.0,7,0,Estado de alerta,weekend
2589,2026-01,0.0,5,0,Estado de alerta,weekend
2590,2025-07,0.0,3,0,Estado de alerta,chronic
2590,2025-08,0.0,2,0,Estado de alerta,chronic
2590,2025-09,0.0,2,0,Estado de alerta,chronic
2590,2025-10,0.0,2,0,Estado de alerta,chronic
2590,2025-11,0.0,2,0,Estado de alerta,chronic
2590,2025-12,0.0,2,0,Estado de alerta,chronic
2590,2026-01,0.0,1,0,Estado de alerta,chronic
2591,2025-07,0.0,2,0,Estado de alerta,chronic
2591,2025-08,0.0,2,0,Estado de alerta,chronic
2591,2025-09,0.0,2,0,Estado de alerta,chronic
2591,2025-10,0.0,3,0,Estado de alerta,chronic
2591,2025-11,0.0,1,0,Estado de alerta,chronic
2591,2025-12,0.0,2,0,Estado de alerta,chronic
2591,2026-01,0.0,2,0,Estado de alerta,chronic
2592,2025-07,0.0,2,0,Estado de alerta,chronic
2592,2025-08,0.0,2,0,Estado de alerta,chronic
2592,2025-09,0.0,2,0,Estado de alerta,chronic
2592,2025-10,0.0,1,0,Estado de alerta,chronic
2592,2025-11,0.0,2,0,Estado de alerta,chronic
2592,2025-12,0.0,2,0,Estado de alerta,chronic
2592,2026-01,0.0,2,0,Estado de alerta,chronic
2593,2025-07,0.0,15,0,Estado de alerta,gradual
2593,2025-08,0.0,14,0,Estado de alerta,gradual
2593,2025-09,0.0,16,0,Estado de alerta,gradual
2593,2025-10,0.0,15,0,Estado de alerta,gradual
2593,2025-11,0.0,15,0,Estado de alerta,gradual
2593,2025-12,0.0,16,0,Estado de alerta,gradual
2593,2026-01,0.0,19,0,Estado de alerta,gradual
2594,2025-07,0.0,20,0,Estado de alerta,gradual
2594,2025-08,0.0,15,0,Estado de alerta,gradual
2594,2025-09,0.0,18,0,Estado de alerta,gradual
2594,2025-10,0.0,18,0,Estado de alerta,gradual
2594,2025-11,0.0,12,0,Estado de alerta,gradual
2594,2025-12,0.0,19,0,Estado de alerta,gradual
2594,2026-01,0.0,16,0,Estado de alerta,gradual
2595,2025-07,0.0,20,0,Estado de alerta,heavy
2595,2025-08,0.0,18,0,Estado de alerta,heavy
2595,2025-09,0.0,20,0,Estado de alerta,heavy
2595,2025-10,0.0,14,0,Estado de alerta,heavy
2595,2025-11,0.0,18,0,Estado de alerta,heavy
2595,2025-12,0.0,17,0,Estado de alerta,heavy
2595,2026-01,0.0,15,0,Estado de alerta,heavy
2596,2025-07,0.0,2,0,Estado de alerta,chronic
2596,2025-08,0.0,2,0,Estado de alerta,chronic
2596,2025-09,0.0,2,0,Estado de alerta,chronic
2596,2025-10,0.0,2,0,Estado de alerta,chronic
2596,2025-11,0.0,1,0,Estado de alerta,chronic
2596,2025-12,0.0,2,0,Estado de alerta,chronic
2596,2026-01,0.0,2,0,Estado de alerta,chronic
2597,2025-07,0.0,3,0,Estado de alerta,weekend
2597,2025-08,0.0,6,0,Estado de alerta,weekend
2597,2025-09,0.0,5,0,Estado de alerta,weekend
2597,2025-10,0.0,5,0,Estado de alerta,weekend
2597,2025-11,0.0,7,0,Estado de alerta,weekend
2597,2025-12,0.0,7,0,Estado de alerta,weekend
2597,2026-01,0.0,6,0,Estado de alerta,weekend
2598,2025-07,0.0,15,0,Estado de alerta,gradual
2598,2025-08,0.0,14,0,Estado de alerta,gradual
2598,2025-09,0.0,20,0,Estado de alerta,gradual
2598,2025-10,0.0,15,0,Estado de alerta,gradual
2598,2025-11,0.0,14,0,Estado de alerta,gradual
